date,title,url,source,llm_pseudo_label,close_price,next_day_close_price,actual_price_return_pct,actual_price_label,text_for_llm
2025-02-25,Chinese bubble tea chain Mixue seeking to raise $443m in IPO,https://www.worldcoffeeportal.com/news/chinese-bubble-tea-chain-mixue-seeking-to-raise-443m-in-ipo/,worldcoffeeportal,neutral,380.5,379.4500122070313,-0.27594948566851335,중립,title: chinese bubble tea chain mixue seeking to raise $443m in ipo
2025-02-25,Chinese Coffees Triumph at the Masterpiece Coffee Pop-Up in Berkeley,https://dailycoffeenews.com/2025/02/25/chinese-coffees-triumph-at-the-masterpiece-coffee-pop-up-in-berkeley/,dailycoffeenews,neutral,380.5,379.4500122070313,-0.27594948566851335,중립,title: chinese coffees triumph at the masterpiece coffee pop-up in berkeley
2025-02-25,Coffee Science Foundation and Ohio State to Study How Consumers Value Coffee,https://dailycoffeenews.com/2025/02/25/coffee-science-foundation-and-ohio-state-to-study-how-consumers-value-coffee/,dailycoffeenews,neutral,380.5,379.4500122070313,-0.27594948566851335,중립,title: coffee science foundation and ohio state to study how consumers value coffee
2025-02-26,Japan’s Post Coffee receives new investment to scale DTC subscription model,https://www.worldcoffeeportal.com/news/japans-post-coffee-receives-new-investment-to-scale-dtc-subscription-model/,worldcoffeeportal,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: japan’s post coffee receives new investment to scale dtc subscription model
2025-02-26,Joe & The Juice appoints new US Managing Director,https://www.worldcoffeeportal.com/news/joe-the-juice-appoints-new-us-managing-director/,worldcoffeeportal,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: joe & the juice appoints new us managing director
2025-02-26,"Sips, Sounds and Styles Unite for Common Good in Dallas",https://dailycoffeenews.com/2025/02/26/sips-sounds-and-styles-unite-for-common-good-in-dallas/,dailycoffeenews,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,"title: sips, sounds and styles unite for common good in dallas"
2025-02-26,Design Details: A Soaring Glass Dragon at The Duo in Queens,https://dailycoffeenews.com/2025/02/26/design-details-a-soaring-glass-dragon-at-the-duo-in-queens/,dailycoffeenews,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: design details: a soaring glass dragon at the duo in queens
2025-02-26,Paris Baguette begins production at new halal manufacturing hub in Malaysia,https://www.worldcoffeeportal.com/news/paris-baguette-begins-production-at-new-halal-manufacturing-hub-in-malaysia/,worldcoffeeportal,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: paris baguette begins production at new halal manufacturing hub in malaysia
2025-02-26,‘Performance’ Drink Maker Slate and RTD Beverage Maker Horseshoe Embroiled in Lawsuit,https://dailycoffeenews.com/2025/02/26/performance-drink-maker-slate-and-rtd-beverage-maker-horseshoe-embroiled-in-lawsuit/,dailycoffeenews,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: ‘performance’ drink maker slate and rtd beverage maker horseshoe embroiled in lawsuit
2025-02-26,UK’s Cornish Bakery posts record second half-year results,https://www.worldcoffeeportal.com/news/uks-cornish-bakery-posts-record-second-half-year-results/,worldcoffeeportal,neutral,379.4500122070313,378.75,-0.18448074436992612,중립,title: uk’s cornish bakery posts record second half-year results
2025-02-27,Higher product pricing boosts JDE Peet’s 2024 earnings,https://www.worldcoffeeportal.com/news/higher-product-pricing-boosts-jde-peets-2024-earnings-2/,worldcoffeeportal,neutral,378.75,379.0499877929687,0.07920469781351636,중립,title: higher product pricing boosts jde peet’s 2024 earnings
2025-02-27,Brazilian coffee cooperative Expocacer opens UK logistics hub,https://www.worldcoffeeportal.com/news/brazilian-coffee-cooperative-expocacer-opens-uk-logistics-hub/,worldcoffeeportal,neutral,378.75,379.0499877929687,0.07920469781351636,중립,title: brazilian coffee cooperative expocacer opens uk logistics hub
2025-02-27,Slow Pour Supply Hosting Origami Cup USA Ahead of SCA Expo in Houston,https://dailycoffeenews.com/2025/02/27/slow-pour-supply-hosting-origami-cup-usa-ahead-of-sca-expo-in-houston/,dailycoffeenews,neutral,378.75,379.0499877929687,0.07920469781351636,중립,title: slow pour supply hosting origami cup usa ahead of sca expo in houston
2025-02-27,"In Cleveland, Peristyle Coffee Wants to Be a Pillar of Quality",https://dailycoffeenews.com/2025/02/27/in-cleveland-peristyle-coffee-wants-to-be-a-pillar-of-quality/,dailycoffeenews,neutral,378.75,379.0499877929687,0.07920469781351636,중립,"title: in cleveland, peristyle coffee wants to be a pillar of quality"
2025-02-27,De’Longhi appoints professional coffee division CEO,https://www.worldcoffeeportal.com/news/delonghi-appoints-professional-coffee-division-ceo-amid-management-reshuffle/,worldcoffeeportal,neutral,378.75,379.0499877929687,0.07920469781351636,중립,title: de’longhi appoints professional coffee division ceo
2025-02-28,Krispy Kreme seeking master franchisees for seven international markets,https://www.worldcoffeeportal.com/news/krispy-kreme-seeking-master-franchisees-for-international-markets/,worldcoffeeportal,neutral,379.0499877929687,392.7000122070313,3.601114590067748,중립,title: krispy kreme seeking master franchisees for seven international markets
2025-02-28,Latvia’s Kalve Coffee achieves record revenues and profits in 2024,https://www.worldcoffeeportal.com/news/latvias-kalve-coffee-achieves-record-revenues-and-profits-in-2024/,worldcoffeeportal,neutral,379.0499877929687,392.7000122070313,3.601114590067748,중립,title: latvia’s kalve coffee achieves record revenues and profits in 2024
2025-02-28,China’s Molly Tea enters UK with store in London’s Chinatown,https://www.worldcoffeeportal.com/news/chinas-molly-tea-enters-uk-with-store-in-londons-chinatown/,worldcoffeeportal,neutral,379.0499877929687,392.7000122070313,3.601114590067748,중립,title: china’s molly tea enters uk with store in london’s chinatown
2025-02-28,"National Coffee Association to Honor Root Capitol, Allan Colley and Kyle Bawot",https://dailycoffeenews.com/2025/02/28/national-coffee-association-to-honor-root-capitol-allan-colley-and-kyle-bawot/,dailycoffeenews,neutral,379.0499877929687,392.7000122070313,3.601114590067748,중립,"title: national coffee association to honor root capitol, allan colley and kyle bawot"
2025-02-28,Weekly Coffee News: Biofuels for Coffee Cargo + CQI Head on the $4 Market,https://dailycoffeenews.com/2025/02/28/weekly-coffee-news-biofuels-for-coffee-cargo-cqi-head-on-the-4-market/,dailycoffeenews,price-up,379.0499877929687,392.7000122070313,3.601114590067748,중립,title: weekly coffee news: biofuels for coffee cargo + cqi head on the $4 market
2025-03-01,Coffee underperforms for Keurig Dr Pepper amid ongoing cost pressures,https://www.worldcoffeeportal.com/news/coffee-underperforms-for-keurig-dr-pepper-amid-ongoing-cost-pressures/,worldcoffeeportal,price-up,,,,,title: coffee underperforms for keurig dr pepper amid ongoing cost pressures
2025-03-03,Evoca Group unveils new Netherlands commercial office,https://www.worldcoffeeportal.com/news/evoca-group-unveils-new-netherlands-commercial-office/,worldcoffeeportal,neutral,392.7000122070313,403.75,2.813849617896916,중립,title: evoca group unveils new netherlands commercial office
2025-03-03,"De’Longhi Names New Heads for Professional Division, La Marzocco and Eversys",https://dailycoffeenews.com/2025/03/03/delonghi-names-new-heads-for-professional-division-la-marzocco-and-eversys/,dailycoffeenews,neutral,392.7000122070313,403.75,2.813849617896916,중립,"title: de’longhi names new heads for professional division, la marzocco and eversys"
2025-03-03,Alsea optimistic for recovery of licensed Starbucks business in Europe,https://www.worldcoffeeportal.com/news/alsea-optimistic-for-recovery-of-licensed-starbucks-business-in-europe/,worldcoffeeportal,neutral,392.7000122070313,403.75,2.813849617896916,중립,title: alsea optimistic for recovery of licensed starbucks business in europe
2025-03-03,Coffee social enterprise Well Grounded appoints new Chair,https://www.worldcoffeeportal.com/news/coffee-social-enterprise-well-grounded-appoints-new-chair/,worldcoffeeportal,neutral,392.7000122070313,403.75,2.813849617896916,중립,title: coffee social enterprise well grounded appoints new chair
2025-03-03,Colombini Gracing Roasteries and Cupping Labs with Revamped Angel Grinder,https://dailycoffeenews.com/2025/03/03/colombini-gracing-roasteries-and-cupping-labs-with-revamped-angel-grinder/,dailycoffeenews,neutral,392.7000122070313,403.75,2.813849617896916,중립,title: colombini gracing roasteries and cupping labs with revamped angel grinder
2025-03-04,Sur La Table Acquires Coffee Equipment Specialist Seattle Coffee Gear,https://dailycoffeenews.com/2025/03/04/sur-la-table-acquires-coffee-equipment-specialist-seattle-coffee-gear/,dailycoffeenews,neutral,403.75,415.5,2.910216718266254,중립,title: sur la table acquires coffee equipment specialist seattle coffee gear
2025-03-04,Save the Date for Roast Magazine’s Inaugural Portland Coffee Festival,https://dailycoffeenews.com/2025/03/04/save-the-date-for-roast-magazines-inaugural-portland-coffee-festival/,dailycoffeenews,neutral,403.75,415.5,2.910216718266254,중립,title: save the date for roast magazine’s inaugural portland coffee festival
2025-03-04,Starbucks Coffee Japan announces new CEO,https://www.worldcoffeeportal.com/news/starbucks-coffee-japan-announces-new-ceo/,worldcoffeeportal,neutral,403.75,415.5,2.910216718266254,중립,title: starbucks coffee japan announces new ceo
2025-03-04,Caribou Coffee CEO John Butcher to step down,https://www.worldcoffeeportal.com/news/caribou-coffee-ceo-john-butcher-to-step-down/,worldcoffeeportal,neutral,403.75,415.5,2.910216718266254,중립,title: caribou coffee ceo john butcher to step down
2025-03-04,UK’s Black Sheep Coffee appoints new Chief Operating Officer,https://www.worldcoffeeportal.com/news/uks-black-sheep-coffee-appoints-new-chief-operating-officer/,worldcoffeeportal,neutral,403.75,415.5,2.910216718266254,중립,title: uk’s black sheep coffee appoints new chief operating officer
2025-03-04,Diversification strategy yielding strong returns for UK’s Greggs,https://www.worldcoffeeportal.com/news/diversification-strategy-yielding-strong-returns-for-uks-greggs/,worldcoffeeportal,neutral,403.75,415.5,2.910216718266254,중립,title: diversification strategy yielding strong returns for uk’s greggs
2025-03-04,Caribou Coffee CEO John Butcher Stepping Down After Five Years,https://dailycoffeenews.com/2025/03/04/caribou-coffee-ceo-john-butcher-stepping-down-after-five-years/,dailycoffeenews,neutral,403.75,415.5,2.910216718266254,중립,title: caribou coffee ceo john butcher stepping down after five years
2025-03-04,Nestlé to make multi-million-euro investment in Spanish coffee facility,https://www.worldcoffeeportal.com/news/nestle-to-make-multi-million-euro-investment-in-spanish-coffee-facility/,worldcoffeeportal,neutral,403.75,415.5,2.910216718266254,중립,title: nestlé to make multi-million-euro investment in spanish coffee facility
2025-03-05,UK’s Caravan completes management buyout,https://www.worldcoffeeportal.com/news/uks-caravan-completes-management-buyout/,worldcoffeeportal,neutral,415.5,393.0,-5.415162454873646,하락,title: uk’s caravan completes management buyout
2025-03-05,Thailand’s PTT OR allocates $220m to scale Café Amazon footprint,https://www.worldcoffeeportal.com/news/thailands-ptt-or-allocates-220m-to-scale-cafe-amazon-footprint/,worldcoffeeportal,neutral,415.5,393.0,-5.415162454873646,하락,title: thailand’s ptt or allocates $220m to scale café amazon footprint
2025-03-05,Gail’s to make airport debut with Gatwick store,https://www.worldcoffeeportal.com/news/gails-to-make-airport-debut-with-gatwick-store/,worldcoffeeportal,neutral,415.5,393.0,-5.415162454873646,하락,title: gail’s to make airport debut with gatwick store
2025-03-05,Starbucks appoints new Chief Financial Officer in latest executive shake-up,https://www.worldcoffeeportal.com/news/starbucks-announces-latest-executive-shake-up-with-new-chief-financial-officer/,worldcoffeeportal,neutral,415.5,393.0,-5.415162454873646,하락,title: starbucks appoints new chief financial officer in latest executive shake-up
2025-03-05,Hospitality software maker Odeko eyes acquisitions after raising $126m,https://www.worldcoffeeportal.com/news/hospitality-software-maker-odeko-eyes-acquisitions-after-raising-126m/,worldcoffeeportal,neutral,415.5,393.0,-5.415162454873646,하락,title: hospitality software maker odeko eyes acquisitions after raising $126m
2025-03-05,Fetco Becomes Exclusive US Distributor of Ditting Grinders,https://dailycoffeenews.com/2025/03/05/fetco-becomes-exclusive-us-distributor-of-ditting-grinders/,dailycoffeenews,neutral,415.5,393.0,-5.415162454873646,하락,title: fetco becomes exclusive us distributor of ditting grinders
2025-03-05,Smoky Bean Roasting is in the House Brew in Baton Rouge,https://dailycoffeenews.com/2025/03/05/smoky-bean-roasting-is-in-the-house-brew-in-baton-rouge/,dailycoffeenews,neutral,415.5,393.0,-5.415162454873646,하락,title: smoky bean roasting is in the house brew in baton rouge
2025-03-05,2025 Cup of Excellence Auction Schedule Includes 11 Countries,https://dailycoffeenews.com/2025/03/05/2025-cup-of-excellence-auction-schedule-includes-11-countries/,dailycoffeenews,neutral,415.5,393.0,-5.415162454873646,하락,title: 2025 cup of excellence auction schedule includes 11 countries
2025-03-06,Mexico’s Caffenio makes long-awaited US debut with Arizona store,https://www.worldcoffeeportal.com/news/mexicos-caffenio-makes-long-awaited-us-debut-with-arizona-store/,worldcoffeeportal,neutral,393.0,390.2000122070313,-0.7124650872693876,중립,title: mexico’s caffenio makes long-awaited us debut with arizona store
2025-03-06,Coffee Shop Software Provider Odeko Nears $300 Million in Funding,https://dailycoffeenews.com/2025/03/06/coffee-shop-software-provider-odeko-nears-300-million-in-funding/,dailycoffeenews,neutral,393.0,390.2000122070313,-0.7124650872693876,중립,title: coffee shop software provider odeko nears $300 million in funding
2025-03-06,Sneaks Coffee + Lounge Steps Up In Houston,https://dailycoffeenews.com/2025/03/06/sneaks-coffee-lounge-steps-up-in-houston/,dailycoffeenews,neutral,393.0,390.2000122070313,-0.7124650872693876,중립,title: sneaks coffee + lounge steps up in houston
2025-03-06,Indonesia’s Fore Coffee reportedly planning $110m IPO,https://www.worldcoffeeportal.com/news/indonesias-fore-coffee-reportedly-planning-110m-ipo/,worldcoffeeportal,neutral,393.0,390.2000122070313,-0.7124650872693876,중립,title: indonesia’s fore coffee reportedly planning $110m ipo
2025-03-06,Canada’s Second Cup Café drops non-dairy surcharge,https://www.worldcoffeeportal.com/news/canadas-second-cup-cafe-drops-non-dairy-surcharge/,worldcoffeeportal,neutral,393.0,390.2000122070313,-0.7124650872693876,중립,title: canada’s second cup café drops non-dairy surcharge
2025-03-06,Brazilian Coffee Traders Atlantica and Cafebras File for Bankruptcy,https://dailycoffeenews.com/2025/03/06/brazilian-coffee-traders-atlantica-and-cafebras-file-for-bankruptcy/,dailycoffeenews,price-up,393.0,390.2000122070313,-0.7124650872693876,중립,title: brazilian coffee traders atlantica and cafebras file for bankruptcy
2025-03-07,Weekly Coffee News: The Wizard Steamer + Biochar in Colombia,https://dailycoffeenews.com/2025/03/07/weekly-coffee-news-the-wizard-steamer-biochar-in-colombia/,dailycoffeenews,neutral,390.2000122070313,389.3500061035156,-0.21783856405024607,중립,title: weekly coffee news: the wizard steamer + biochar in colombia
2025-03-07,Starbucks and Alshaya Group explore retail partnership at Saudi giga-project,https://www.worldcoffeeportal.com/news/starbucks-and-alshaya-group-explore-retail-partnership-at-saudi-giga-project/,worldcoffeeportal,neutral,390.2000122070313,389.3500061035156,-0.21783856405024607,중립,title: starbucks and alshaya group explore retail partnership at saudi giga-project
2025-03-07,Colombia’s Juan Valdez signs joint venture to accelerate growth in Spain,https://www.worldcoffeeportal.com/news/colombias-juan-valdez-signs-joint-venture-to-accelerate-growth-in-spain/,worldcoffeeportal,neutral,390.2000122070313,389.3500061035156,-0.21783856405024607,중립,title: colombia’s juan valdez signs joint venture to accelerate growth in spain
2025-03-07,Saudi Arabia’s Barn’s appoints new creative agency,https://www.worldcoffeeportal.com/news/saudi-arabias-barns-appoints-new-creative-agency/,worldcoffeeportal,neutral,390.2000122070313,389.3500061035156,-0.21783856405024607,중립,title: saudi arabia’s barn’s appoints new creative agency
2025-03-07,Three-Michelin-starred restaurant Noma launches monthly coffee subscription,https://www.worldcoffeeportal.com/news/three-michelin-starred-restaurant-noma-launches-monthly-coffee-subscription/,worldcoffeeportal,neutral,390.2000122070313,389.3500061035156,-0.21783856405024607,중립,title: three-michelin-starred restaurant noma launches monthly coffee subscription
2025-03-10,Dupont Coffee Collective Brings Continuity and Craft to DC,https://dailycoffeenews.com/2025/03/10/dupont-coffee-collective-brings-continuity-and-craft-to-dc/,dailycoffeenews,neutral,389.3500061035156,399.4500122070313,2.594068561753256,중립,title: dupont coffee collective brings continuity and craft to dc
2025-03-10,New Jersey Co-Roasting Business Gridworks Takes Guesswork Out of Coffee,https://dailycoffeenews.com/2025/03/10/new-jersey-co-roasting-business-gridworks-takes-guesswork-out-of-coffee/,dailycoffeenews,neutral,389.3500061035156,399.4500122070313,2.594068561753256,중립,title: new jersey co-roasting business gridworks takes guesswork out of coffee
2025-03-10,Tealive to launch in Thailand with local licensee,https://www.worldcoffeeportal.com/news/tealive-to-launch-in-thailand-with-local-licensee/,worldcoffeeportal,neutral,389.3500061035156,399.4500122070313,2.594068561753256,중립,title: tealive to launch in thailand with local licensee
2025-03-10,Nespresso makes India debut with New Delhi boutique,https://www.worldcoffeeportal.com/news/nespresso-makes-india-debut-with-new-delhi-boutique/,worldcoffeeportal,neutral,389.3500061035156,399.4500122070313,2.594068561753256,중립,title: nespresso makes india debut with new delhi boutique
2025-03-10,London’s Grind to open first Manchester venue,https://www.worldcoffeeportal.com/news/londons-grind-to-open-first-manchester-venue/,worldcoffeeportal,neutral,389.3500061035156,399.4500122070313,2.594068561753256,중립,title: london’s grind to open first manchester venue
2025-03-11,Thailand’s PTG Energy to accelerate PunThai Coffee expansion in 2025,https://www.worldcoffeeportal.com/news/thailands-ptg-energy-to-accelerate-punthai-coffee-expansion-in-2025/,worldcoffeeportal,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,title: thailand’s ptg energy to accelerate punthai coffee expansion in 2025
2025-03-11,Cold Brew Research: Temperature and Time Less Impactful than Roast Level,https://dailycoffeenews.com/2025/03/11/cold-brew-research-temperature-and-time-less-impactful-than-roast-level/,dailycoffeenews,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,title: cold brew research: temperature and time less impactful than roast level
2025-03-11,B2B Specialist Farmer Brothers Launches Sum>One Coffee Brand,https://dailycoffeenews.com/2025/03/11/b2b-specialist-farmer-brothers-launches-sumone-coffee-brand/,dailycoffeenews,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,title: b2b specialist farmer brothers launches sum>one coffee brand
2025-03-11,"Trung Nguyen Legend breaks ground on new 530,000sq ft facility",https://www.worldcoffeeportal.com/news/trung-nguyen-legend-breaks-ground-on-new-530-000sq-ft-facility/,worldcoffeeportal,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,"title: trung nguyen legend breaks ground on new 530,000sq ft facility"
2025-03-11,Yum China appoints new General Manager for Lavazza joint venture,https://www.worldcoffeeportal.com/news/yum-china-appoints-new-general-manager-for-lavazza-joint-venture/,worldcoffeeportal,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,title: yum china appoints new general manager for lavazza joint venture
2025-03-11,"Celtic Cup Coffee Brews Pots of Gold in Silver Spring, Maryland",https://dailycoffeenews.com/2025/03/11/celtic-cup-coffee-brews-pots-of-gold-in-silver-spring-maryland/,dailycoffeenews,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,"title: celtic cup coffee brews pots of gold in silver spring, maryland"
2025-03-11,London-based Dear Coco to launch new kiosk concept,https://www.worldcoffeeportal.com/news/london-based-dear-coco-to-launch-new-kiosk-concept/,worldcoffeeportal,neutral,399.4500122070313,392.2000122070313,-1.814995563510558,중립,title: london-based dear coco to launch new kiosk concept
2025-03-12,UAE-based specialty coffee roaster secures $8.2m to fuel international growth,https://www.worldcoffeeportal.com/news/uae-based-specialty-coffee-roaster-secures-8-2m-to-fuel-international-growth/,worldcoffeeportal,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: uae-based specialty coffee roaster secures $8.2m to fuel international growth
2025-03-12,Texas-based Farmer Bros launches first specialty coffee brand,https://www.worldcoffeeportal.com/news/texas-based-farmer-bros-launches-first-specialty-coffee-brand/,worldcoffeeportal,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: texas-based farmer bros launches first specialty coffee brand
2025-03-12,Belgian Industrial Roasting Solutions Company CEE Expands to Americas,https://dailycoffeenews.com/2025/03/12/belgian-industrial-roasting-solutions-company-cee-expands-to-americas/,dailycoffeenews,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: belgian industrial roasting solutions company cee expands to americas
2025-03-12,"Three Questions with Carolina Peralta of Florencia y Fortunata in Cusco, Peru",https://dailycoffeenews.com/2025/03/12/three-questions-with-carolina-peralta-of-florencia-y-fortunata-in-cusco-peru/,dailycoffeenews,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,"title: three questions with carolina peralta of florencia y fortunata in cusco, peru"
2025-03-12,Bentwood Explores a New Angle with the Grind-By-Weight H75 Grinder,https://dailycoffeenews.com/2025/03/12/bentwood-explores-a-new-angle-with-the-grind-by-weight-h75-grinder/,dailycoffeenews,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: bentwood explores a new angle with the grind-by-weight h75 grinder
2025-03-12,Black Rifle Coffee Company narrows losses with focus on wholesale growth,https://www.worldcoffeeportal.com/news/black-rifle-coffee-company-narrows-losses-with-focus-on-wholesale-growth/,worldcoffeeportal,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: black rifle coffee company narrows losses with focus on wholesale growth
2025-03-12,Luckin Coffee wins Thai trademark infringement case,https://www.worldcoffeeportal.com/news/luckin-coffee-wins-thai-trademark-infringement-case/,worldcoffeeportal,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: luckin coffee wins thai trademark infringement case
2025-03-12,Löfbergs signs second major hotel supply deal of 2025,https://www.worldcoffeeportal.com/news/lofbergs-signs-second-major-hotel-supply-deal-of-2025/,worldcoffeeportal,neutral,392.2000122070313,390.6000061035156,-0.40795666846412126,중립,title: löfbergs signs second major hotel supply deal of 2025
2025-03-13,Pickup Coffee extends Caltex deal to open more petrol station stores,https://www.worldcoffeeportal.com/news/pickup-coffee-extends-caltex-deal-to-open-more-petrol-station-stores/,worldcoffeeportal,neutral,390.6000061035156,382.1000061035156,-2.1761392389091148,중립,title: pickup coffee extends caltex deal to open more petrol station stores
2025-03-13,"“Cultivar,” the New Book from Rob Hoos, Offers a Practical Approach to the Roast",https://dailycoffeenews.com/2025/03/13/cultivar-the-new-book-from-rob-hoos-offers-a-practical-approach-to-the-roast/,dailycoffeenews,neutral,390.6000061035156,382.1000061035156,-2.1761392389091148,중립,"title: “cultivar,” the new book from rob hoos, offers a practical approach to the roast"
2025-03-13,Malaysia’s Berjaya Food inks deal to launch Paris Baguette in the UAE,https://www.worldcoffeeportal.com/news/malaysias-berjaya-food-inks-deal-to-launch-paris-baguette-in-the-uae/,worldcoffeeportal,neutral,390.6000061035156,382.1000061035156,-2.1761392389091148,중립,title: malaysia’s berjaya food inks deal to launch paris baguette in the uae
2025-03-13,Europe overtakes US as largest export market for Costa Rican coffee,https://www.worldcoffeeportal.com/news/europe-overtakes-us-as-largest-export-market-for-costa-rican-coffee/,worldcoffeeportal,neutral,390.6000061035156,382.1000061035156,-2.1761392389091148,중립,title: europe overtakes us as largest export market for costa rican coffee
2025-03-13,Trust Coffee Co. Bonds Cafe with Cocktails Outside of Cleveland,https://dailycoffeenews.com/2025/03/13/trust-coffee-co-bonds-cafe-with-cocktails-outside-of-cleveland/,dailycoffeenews,neutral,390.6000061035156,382.1000061035156,-2.1761392389091148,중립,title: trust coffee co. bonds cafe with cocktails outside of cleveland
2025-03-14,Weekly Coffee News: Coffee Theft Rising + New Social Brewing App,https://dailycoffeenews.com/2025/03/14/weekly-coffee-news-coffee-theft-rising-new-social-brewing-app/,dailycoffeenews,neutral,382.1000061035156,389.3500061035156,1.8974090249126785,중립,title: weekly coffee news: coffee theft rising + new social brewing app
2025-03-14,Former VP of HR at Gregorys Coffee Accuses Company and Founder/CEO of Discrimination,https://dailycoffeenews.com/2025/03/14/former-vp-of-hr-at-gregorys-coffee-accuses-company-and-founder-ceo-of-discrimination/,dailycoffeenews,neutral,382.1000061035156,389.3500061035156,1.8974090249126785,중립,title: former vp of hr at gregorys coffee accuses company and founder/ceo of discrimination
2025-03-14,Brian Niccol outlines next phase of Back to Starbucks strategy,https://www.worldcoffeeportal.com/news/brian-niccol-outlines-next-phase-of-back-to-starbucks-strategy/,worldcoffeeportal,neutral,382.1000061035156,389.3500061035156,1.8974090249126785,중립,title: brian niccol outlines next phase of back to starbucks strategy
2025-03-14,Vida e Caffè reaches 300 stores in South Africa,https://www.worldcoffeeportal.com/news/vida-e-caffe-reaches-300-stores-in-south-africa/,worldcoffeeportal,neutral,382.1000061035156,389.3500061035156,1.8974090249126785,중립,title: vida e caffè reaches 300 stores in south africa
2025-03-14,Coffee portfolio delivers strong returns for Jollibee Foods Corp,https://www.worldcoffeeportal.com/news/coffee-portfolio-delivers-strong-returns-for-jollibee-foods-corp/,worldcoffeeportal,neutral,382.1000061035156,389.3500061035156,1.8974090249126785,중립,title: coffee portfolio delivers strong returns for jollibee foods corp
2025-03-17,Coffee Science Foundation Leading More Defects Research with UC Davis,https://dailycoffeenews.com/2025/03/17/coffee-science-foundation-leading-more-defects-research-with-uc-davis/,dailycoffeenews,neutral,389.3500061035156,387.1499938964844,-0.5650474309858717,중립,title: coffee science foundation leading more defects research with uc davis
2025-03-17,JDE Peet’s settles price disputes with major European supermarkets,https://www.worldcoffeeportal.com/news/jde-peets-settles-price-disputes-with-major-european-supermarkets/,worldcoffeeportal,neutral,389.3500061035156,387.1499938964844,-0.5650474309858717,중립,title: jde peet’s settles price disputes with major european supermarkets
2025-03-17,Peet’s becomes the latest US coffee chain to scrap non-dairy surcharge,https://www.worldcoffeeportal.com/news/peets-becomes-the-latest-us-coffee-chain-to-scrap-non-dairy-surcharge/,worldcoffeeportal,neutral,389.3500061035156,387.1499938964844,-0.5650474309858717,중립,title: peet’s becomes the latest us coffee chain to scrap non-dairy surcharge
2025-03-17,Gong cha signs franchise deal to open 225 UK stores,https://www.worldcoffeeportal.com/news/gong-cha-signs-franchise-deal-to-open-225-uk-stores/,worldcoffeeportal,neutral,389.3500061035156,387.1499938964844,-0.5650474309858717,중립,title: gong cha signs franchise deal to open 225 uk stores
2025-03-17,Vertically Integrated Hub Coffee Rolls Into Its Biggest Cafe in Reno,https://dailycoffeenews.com/2025/03/17/vertically-integrated-hub-coffee-rolls-into-its-biggest-cafe-in-reno/,dailycoffeenews,neutral,389.3500061035156,387.1499938964844,-0.5650474309858717,중립,title: vertically integrated hub coffee rolls into its biggest cafe in reno
2025-03-18,"With No Arabica or Robusta, the Excelsa Cafe Opens in San Diego",https://dailycoffeenews.com/2025/03/18/with-no-arabica-or-robusta-the-excelsa-cafe-opens-in-san-diego/,dailycoffeenews,neutral,387.1499938964844,394.6000061035156,1.9243219228935915,중립,"title: with no arabica or robusta, the excelsa cafe opens in san diego"
2025-03-18,Duck Donuts signs franchise deal for New Zealand launch,https://www.worldcoffeeportal.com/news/duck-donuts-signs-franchise-deal-for-new-zealand-launch/,worldcoffeeportal,neutral,387.1499938964844,394.6000061035156,1.9243219228935915,중립,title: duck donuts signs franchise deal for new zealand launch
2025-03-18,UK bubble tea chain Cupp to make international debut in 2025,https://www.worldcoffeeportal.com/news/uk-bubble-tea-chain-cupp-to-make-international-debut-in-2025/,worldcoffeeportal,neutral,387.1499938964844,394.6000061035156,1.9243219228935915,중립,title: uk bubble tea chain cupp to make international debut in 2025
2025-03-18,Cornish Bakery exploring sale to support next phase of UK growth,https://www.worldcoffeeportal.com/news/cornish-bakery-exploring-sale-to-support-next-phase-of-uk-growth/,worldcoffeeportal,neutral,387.1499938964844,394.6000061035156,1.9243219228935915,중립,title: cornish bakery exploring sale to support next phase of uk growth
2025-03-18,Rainforest Alliance Reduces Requirements in Latest Standard Revision,https://dailycoffeenews.com/2025/03/18/rainforest-alliance-reduces-requirements-in-latest-standard-revision/,dailycoffeenews,price-down,387.1499938964844,394.6000061035156,1.9243219228935915,중립,title: rainforest alliance reduces requirements in latest standard revision
