date,combined_titles,processed_text,sentiment_label_1,sentiment_score_1,sentiment_label_2,sentiment_score_2,sentiment_label_finbert,sentiment_score_finbert,Date,Coffee_Price,price_change_pct,price_movement
2021-03-05,"Tennessee’s Snowbird Mountain Coffee Now Nesting In a Vintage Trolley Car How Many Calories Are in Black Coffee, Answered",snowbird black calories trolley mountain tennessees many car answered nesting coffee vintage,LABEL_1,0.8075025677680969,NEGATIVE,0.956916093826294,neutral,0.8820570707321167,2021-03-05,128.75,0.27259043625640356,neutral
2021-03-08,La Marzocco Introduces Next Generation of Classic GB5 Espresso Machine Andrea M. Johnson on Uplifting Jamaican Women in Coffee,gb espresso generation next machine johnson uplifting classic introduces jamaican andrea la coffee marzocco women,LABEL_1,0.7136664986610413,POSITIVE,0.9992238283157349,neutral,0.8055034279823303,2021-03-08,129.0500030517578,0.2330120790351886,neutral
2021-03-09,Cropster Introducing AI-Driven First Crack Prediction Costa Rican Coffee Jungle Comes to Dallas in The Berni Bean,introducing rican aidriven dallas jungle comes costa crack cropster prediction bean berni coffee first,LABEL_1,0.9002861380577087,POSITIVE,0.9824119210243225,neutral,0.8533998131752014,2021-03-09,128.89999389648438,-0.11624110943513344,neutral
2021-03-10,"La ACE, institución organizadora de Taza de Excelencia, se asocia con Oritain para verificar la trazabilidad Husky Sparkling Coffee Fruit Tea Now Bubbling Up on Grocery Shelves With SCA, Zurich University Launches Post-Graduate Coffee Certificate Please Take The 2021 Roast Magazine/DCN Reader Survey",asocia excelencia fruit shelves grocery trazabilidad launches para de husky postgraduate institucin zurich organizadora bubbling verificar sparkling certificate coffee tea se take reader la ace please con sca roast university survey taza magazinedcn oritain,LABEL_1,0.863184928894043,NEGATIVE,0.8267792463302612,neutral,0.8068629503250122,2021-03-10,129.35000610351562,0.3491173222185173,neutral
2021-03-11,Bathtub Coffee Founder Offers Clean Design in Simplify The Brewer Specialty Coffee Association to Host Coffee Retail Summit in April,design simplify brewer retail summit host association offers specialty april bathtub coffee founder clean,LABEL_1,0.6439011693000793,NEGATIVE,0.7577774524688721,neutral,0.8814904093742371,2021-03-11,131.8000030517578,1.89408336500696,neutral
2021-03-12,Stoble Coffee Roasters Opens Inspired Roastery Cafe and Co-Working Space in Chico,opens chico roasters inspired stoble roastery cafe coworking coffee space,LABEL_1,0.6665257811546326,NEGATIVE,0.5298153758049011,neutral,0.9290640950202942,2021-03-12,132.4499969482422,0.4931668296161762,neutral
2021-03-15,High Density Event (Online Now) Raises Nearly $4K for Grounds for Health Column: It is Time for Transparency in Coffee to Go Both Ways Coffee Businesses Eligible to Tap Into the $28.6 Billion Restaurant Revitalization Fund,businesses time billion revitalization raises online restaurant density go grounds coffee health event transparency high column nearly eligible ways fund k tap,LABEL_2,0.5512382388114929,NEGATIVE,0.7115179896354675,neutral,0.7651316523551941,2021-03-15,131.4499969482422,-0.7550019049005874,neutral
2021-03-16,Swiss Coffee Traceability Startup Farmer Connect Secures $9 Million Cafe Imports Leading a Legendary Coffee Exchange Digitalización de la cadena de suministro del café para principiantes,startup leading caf traceability cafe para de secures swiss farmer million exchange principiantes coffee suministro del digitalizacin la connect cadena imports legendary,LABEL_1,0.7594476938247681,POSITIVE,0.7709916234016418,neutral,0.7006901502609253,2021-03-16,133.8000030517578,1.7877566816840051,neutral
2021-03-17,Swiss Water Decaffeinated Names Marisol Pinzon Director of Trading Caravela Coffee Launches Coffee Compass for Farm Operations Brazilian Officials Carry Out Interstate Tax Fraud Sting ‘Operation Expresso’,director marisol trading launches operation pinzon sting brazilian officials swiss operations decaffeinated compass tax coffee carry interstate farm caravela water names expresso fraud,LABEL_1,0.7259117364883423,NEGATIVE,0.9952162504196167,neutral,0.9009895920753479,2021-03-17,132.85000610351562,-0.7100126506534576,neutral
2021-03-18,"Kona Labeling Class Action Settlements Reach $13.1 Million Origin Coffee Lab & Kitchen Finds a Destination in Arlington, VA Starbucks says cold beverages now exceed 50% of sales",says starbucks exceed class beverages lab kitchen labeling arlington million reach coffee settlements kona finds va destination action cold sales origin,LABEL_1,0.750049352645874,NEGATIVE,0.9982213377952576,neutral,0.7098909616470337,2021-03-18,126.4000015258789,-4.855102959205682,down
2021-03-19,"Flair Espresso Reveals the Flair 58 with Full-Size Heated Group With Decentralized Management, Odd Meter Coffee Dances to Its Own Beat",decentralized espresso dances reveals heated group odd meter fullsize flair coffee management beat,LABEL_1,0.8456507921218872,POSITIVE,0.9975638389587402,neutral,0.8510010838508606,2021-03-19,125.4499969482422,-0.7515858909560191,neutral
2021-03-22,Startup Roaster Coffee Shift Seeks to Boost Farmer Income with Blockchain Inside Roast Magazine’s March/April 2021 Issue (Now Shipping),startup inside roaster farmer seeks boost blockchain roast issue coffee shipping shift magazines income marchapril,LABEL_1,0.6673515439033508,NEGATIVE,0.9942605495452881,neutral,0.6209628582000732,2021-03-22,130.10000610351562,3.706663426378487,neutral
2021-03-23,"Ahora que la digitalización en el café es un hecho, ¿vamos en la dirección correcta? With a Focus on Uganda, DC-Based Sisters Launch Mutima Coffee Cup of Excellence Teams with RD2 Vision for Genetic Testing of Competition Coffees",excellence sisters caf rd genetic es dcbased cup el correcta coffees uganda focus vamos coffee launch digitalizacin vision hecho testing la teams que direccin ahora competition mutima un en,LABEL_1,0.8337262868881226,NEGATIVE,0.7689259052276611,neutral,0.6715027093887329,2021-03-23,127.5999984741211,-1.9216045442806307,neutral
2021-03-24,"Amal Yemen is Building a Movement for Yemeni Coffee and Culture De’Longhi Acquires All of Swiss Espresso Machine Maker Eversys With NIR Heat, Rubasse Roasters Radiating from Taiwan",espresso yemeni roasters swiss rubasse coffee nir eversys radiating machine acquires heat movement delonghi yemen taiwan amal building culture maker,LABEL_1,0.8682940602302551,POSITIVE,0.842574954032898,neutral,0.8964338898658752,2021-03-24,126.5,-0.8620677799962451,neutral
2021-03-25,Greater Things Roasters Lives Up To Its Name in NY’s Hudson Valley Family-Run Over The Border Coffee Brings Guatemalan Beans to Georgia,hudson beans greater roasters brings lives guatemalan border name valley familyrun nys coffee things georgia,LABEL_1,0.7507991790771484,POSITIVE,0.9662231206893921,neutral,0.9148624539375305,2021-03-25,126.5999984741211,0.07905017717082519,neutral
2021-03-26,Fruitful Philadelphia Coffee Connections Lead to Persimmon Coffee Simonelli Group Launches Online Coffee Knowledge Hub,online hub group knowledge philadelphia simonelli lead fruitful persimmon launches coffee connections,LABEL_1,0.5788670778274536,POSITIVE,0.9885793924331665,neutral,0.8915410041809082,2021-03-26,128.5,1.5007911127797424,neutral
2021-03-29,How Shipping Disruptions Are Affecting the Specialty Coffee Industry,specialty industry affecting coffee shipping disruptions,LABEL_1,0.49531328678131104,NEGATIVE,0.9833698272705078,negative,0.7496777772903442,2021-03-29,127.0500030517578,-1.1284022943519045,neutral
2021-03-30,"La respuesta a cuántas calorías hay en el café negro Bluestone Lane Plans to Open 15 More Coffee Shops in 2021 Coffee Pulp Dramatically Speeds Up Tropical Reforestation, Research Finds Seek Coffee Finds Itself in New Haven, Missouri",lane respuesta caf reforestation tropical el speeds cuntas caloras seek bluestone coffee plans missouri pulp research finds la open hay new en negro shops dramatically,LABEL_1,0.818143904209137,NEGATIVE,0.9092119932174683,neutral,0.8321724534034729,2021-03-30,122.5999984741211,-3.5025615669004417,neutral
2021-03-31,"Global Coffee Giants Join CIRAD-Led Effort to Reduce Pesticide Use in Coffee Farming Oregon Coffee Shop Fined $27,470 For COVID-19 Safety Violations",fined safety effort reduce join farming use shop global ciradled oregon pesticide coffee giants covid violations,LABEL_1,0.5790463089942932,NEGATIVE,0.9904256463050842,neutral,0.8197210431098938,2021-03-31,123.5,0.734095870375473,neutral
2021-04-01,"Stonewall Kitchen Acquires Longtime Roaster Vermont Coffee Company NCA Report Shows Dramatic Shifts in Pandemic-Era Coffee Drinking Trends From Greece, IPCC’s New iRm Roasters Gives Batches a Leg Up",pandemicera roasters shifts report nca kitchen roaster longtime ipccs batches trends coffee vermont company acquires greece gives stonewall dramatic leg irm new drinking shows,LABEL_1,0.8826890587806702,NEGATIVE,0.988132655620575,neutral,0.5497322082519531,2021-04-01,121.5999984741211,-1.5384627739910117,neutral
2021-04-05,"50 Years After the Jolly, Mazzer Unveils the Super Jolly V Pro",mazzer unveils v super pro years jolly,LABEL_1,0.7187519073486328,POSITIVE,0.9926965236663818,neutral,0.8541223406791687,2021-04-05,122.0999984741211,0.41118421568600017,neutral
2021-04-06,Exploring the Possibility of Florida-Grown Coffee Hacia Taza de Excelencia México 2021 Go Fund Bean Launching Bean to Bean Mentorship Program,mentorship de possibility mxico floridagrown excelencia launching hacia program go bean exploring coffee fund taza,LABEL_1,0.8664825558662415,POSITIVE,0.9906614422798157,neutral,0.8264353275299072,2021-04-06,126.8499984741211,3.890253938870236,neutral
2021-04-07,Deeper Roots Coffee Opens Biggest Branch in Cincinnati ACE and Nicaragua’s Fincas Mierisch Revive Los Favoritos Auction,opens roots revive ace fincas los deeper biggest branch nicaraguas cincinnati favoritos coffee auction mierisch,LABEL_1,0.7027580738067627,POSITIVE,0.9940124154090881,neutral,0.863679826259613,2021-04-07,126.75,-0.07883206568701784,neutral
2021-04-08,"Swiss Water Opens 82,000-SF Production Center Outside Vancouver Canvas Coffee Roasters Applies the Finishing Touches in Newport News, VA Isolation and Fear Among Myanmar Coffee Producers as Military Coup Wears On",vancouver roasters producers production coup applies sf news canvas newport touches swiss fear coffee among va isolation military opens water outside myanmar center wears finishing,LABEL_1,0.7239216566085815,NEGATIVE,0.9651951789855957,neutral,0.8430769443511963,2021-04-08,127.8499984741211,0.8678488947700957,neutral
2021-04-09,"Seattle’s Cool Crafted Beverage Helps Roasters Reach the Hot RTD Market COVID-19 Curtailed High-End Green Coffee Purchasing, Analysis Shows",curtailed analysis seattles crafted covid roasters hot beverage shows helps rtd reach green market highend cool purchasing coffee,LABEL_2,0.5660679340362549,NEGATIVE,0.9019668102264404,positive,0.6660067439079285,2021-04-09,127.25,-0.46929877300119216,neutral
2021-04-12,US Postal Service Celebrates ‘American’ Espresso with New Stamps Passenger Coffee & Tea Pilots Reusable Boxes for Mailing Beans,postal service espresso tea celebrates mailing beans reusable pilots us new boxes stamps american coffee passenger,LABEL_2,0.7666196227073669,NEGATIVE,0.7028343081474304,neutral,0.8598438501358032,2021-04-12,128.10000610351562,0.6679812208374214,neutral
2021-04-13,"Evolving the Concept of Specialty Coffee, Part II: Roasted Coffee Products and Cafe Operations ¿Qué es un barista? 2021 Colombia Cup of Excellence Winners Feature Two 90+ Lots Glitter Cat Shines a Light on Roasters with New Subscription Service",service excellence lots roasters es cafe cup glitter colombia operations coffee winners cat products ii part light qu two roasted concept evolving barista specialty feature subscription new un shines,LABEL_1,0.5893329977989197,POSITIVE,0.8976026177406311,neutral,0.9202795028686523,2021-04-13,130.0500030517578,1.5222457887054563,neutral
2021-04-14,"18 of 40 European Markets Saw Coffee Shop Declines Due to COVID-19, Report States The Barista League Extends an Invitation to ‘Meet the Roasters’",saw meet roasters markets due barista shop states report invitation league extends coffee declines covid european,LABEL_1,0.6808585524559021,NEGATIVE,0.9495547413825989,neutral,0.8125288486480713,2021-04-14,132.10000610351562,1.5763191108438157,neutral
2021-04-15,Probat Unveils Proair Air Treatment System For Industrial Roasteries,treatment roasteries probat unveils proair air industrial system,LABEL_1,0.8732181787490845,NEGATIVE,0.5233933329582214,neutral,0.9429721832275391,2021-04-15,132.6999969482422,0.45419441105580827,neutral
2021-04-16,Presenting the Coffee Roasting Forum with Diedrich and Firedancer,forum firedancer presenting diedrich roasting coffee,LABEL_1,0.8345353007316589,NEGATIVE,0.938317596912384,neutral,0.9125041961669922,2021-04-16,129.14999389648438,-2.6752095956282806,neutral
2021-04-19,Hudson Roastery Goes With the Flow In Upstate New York Sanremo Ventures Outside the Box with Launch of the Cube Sustainable Coffee Institute (SCI) Launches Cupping Form and Protocols Roast Magazine Releases ‘Cheap Coffee: A Look Behind the Curtain of the Global Coffee Trade’,cube behind flow sustainable magazine goes launches form upstate cheap sci box coffee sanremo trade launch hudson protocols ventures curtain global york institute releases outside roastery roast cupping new look,LABEL_1,0.8220201730728149,POSITIVE,0.7546091675758362,neutral,0.9042189121246338,2021-04-19,129.85000610351562,0.54201489749377,neutral
2021-04-20,Anacafé Launches ‘One of a Kind Guatemala’ Microlot Auction Program Cultivar café en Florida: una posibilidad en exploración ACE and Qima Coffee Expanding Best of Yemen Auction for Fall 2021 The JoGo Coffee Straw Causes a Stir On Kickstarter,cultivar caf una guatemala launches jogo qima anacaf best program microlot straw coffee causes fall one florida stir expanding yemen ace kickstarter posibilidad kind en auction exploracin,LABEL_1,0.815799355506897,NEGATIVE,0.9530964493751526,neutral,0.7517609596252441,2021-04-20,132.4499969482422,2.0023032133351437,neutral
2021-04-21,Robusta in Rose City Comes By Way of New Portland Cà Phê,robusta city ph way rose portland comes new c,LABEL_1,0.8835389018058777,POSITIVE,0.9951189756393433,neutral,0.8110561966896057,2021-04-21,132.1999969482422,-0.1887504762251524,neutral
2021-04-22,Mexico City Roaster Buna Driving Quality Through Protecting Ecosystems Nesco Home Coffee Roasters Recalled Due to Overheating Incidents SK Coffee Gallops Into First Retail Coffee Bar in the Twin Cities,city ecosystems roasters retail due bar protecting sk nesco quality roaster overheating coffee incidents home gallops twin recalled mexico driving cities buna first,LABEL_1,0.8508718609809875,NEGATIVE,0.9856060147285461,neutral,0.8410581350326538,2021-04-22,134.3000030517578,1.5885069228388948,neutral
2021-04-23,"Starbucks and Arizona State University Launching Retail Innovation Center Kafiex Roasters Opens ‘Gastro Café’ in Vancouver, Washington",vancouver opens retail roasters gastro state innovation launching caf starbucks kafiex center university washington arizona,LABEL_1,0.7813780903816223,POSITIVE,0.8776018023490906,neutral,0.8684403896331787,2021-04-23,136.85000610351562,1.8987364064132262,neutral
2021-04-26,Cocomiel Makes US Nationwide Launch with Farmer-Focused Profit-Sharing Model Red Bay Coffee Opens Big Beautiful Flagship Cafe at Oakland HQ,launch opens nationwide big farmerfocused oakland profitsharing makes bay us red flagship cafe cocomiel beautiful model hq coffee,LABEL_2,0.7735322117805481,NEGATIVE,0.9567587375640869,neutral,0.8281522989273071,2021-04-26,141.75,3.5805580401494064,neutral
2021-04-27,"Climate Change Will Alter the Specialty Coffee Landscape in Ethiopia, Study Shows Javae Coffee Helps Grow a Black Audience For Haitian-Grown Coffees",ethiopia study audience black landscape coffees specialty helps climate javae haitiangrown change coffee alter grow shows,LABEL_1,0.7400480508804321,POSITIVE,0.8563682436943054,neutral,0.6306276917457581,2021-04-27,144.35000610351562,1.834219473379628,neutral
2021-04-28,The Weber Workshops HG-2 Grinder is All Geared Up for Release IWCA Signs Producer-Focused MOU with Mutombo Coffee Distributor From Olympia Coffee Roasting Comes Moonrise Bakery in Seattle,signs olympia weber comes bakery mutombo coffee seattle moonrise hg release workshops geared mou roasting distributor grinder producerfocused iwca,LABEL_1,0.921927273273468,NEGATIVE,0.99431312084198,neutral,0.869454026222229,2021-04-28,144.3000030517578,-0.03464014523280046,neutral
2021-04-29,What Researchers Learned from the Remarkable Stenophylla Tasting Coffee and Chocolate Maker Moka Origins Brings Beans to Bar in the Poconos,beans poconos remarkable brings origins chocolate researchers bar learned moka coffee stenophylla tasting maker,LABEL_1,0.6739434599876404,POSITIVE,0.9985564351081848,neutral,0.8955885171890259,2021-04-29,141.39999389648438,-2.009708311810121,neutral
2021-04-30,"Colombian Researchers Discover Aggressive New Variants of Coffee Leaf Rust Fiorenzato Launches Home Line, Introduces Fiorenzato Allground Grinder Café Los Sueños Roasting Co. is a Dream Come True in Baltimore ‘Listen to Your Body’: New Research Sheds Light on Coffee and Cardio Health",caf sheds co launches body fiorenzato line baltimore leaf aggressive researchers colombian coffee cardio sueos home health los rust true research discover listen light variants introduces roasting come new allground grinder dream,LABEL_1,0.8495981693267822,POSITIVE,0.9084411263465881,neutral,0.8807366490364075,2021-04-30,139.9499969482422,-1.0254575748452233,neutral
2021-05-03,Lavazza Expanding Pennsylvania Factory for More US Roasting,factory lavazza roasting us pennsylvania expanding,LABEL_1,0.7322872281074524,NEGATIVE,0.6975424289703369,neutral,0.9172164797782898,2021-05-03,138.75,-0.8574469270520857,neutral
2021-05-04,"The Shade Catalog Shines a Light on Agroforestry and Farmer Livelihoods With Single-Use Pourovers, Copper Cow Coffee Lands $8.5 Million Round Startup Vinculum Using Satellites and AI for Farm Planning and Financing",startup pourovers lands round singleuse farmer million satellites agroforestry coffee financing livelihoods copper farm shade light vinculum planning cow catalog using shines ai,LABEL_1,0.8736896514892578,NEGATIVE,0.9586948752403259,neutral,0.9188622832298279,2021-05-04,138.89999389648438,0.10810370917793133,neutral
2021-05-05,"Colombian Coffee Lands Likely to Shift Given Current Practices, Research Suggests SCA Confirms 2021 Specialty Coffee Expo is Happening This Fall in New Orleans Indy Roaster Tinker Coffee Not Fiddling Around, Opens First Two Bars",tinker indy bars lands roaster orleans happening colombian coffee likely confirms fall practices given research current expo shift two opens around specialty sca fiddling suggests new first,LABEL_1,0.8753164410591125,NEGATIVE,0.9361462593078613,neutral,0.6063399910926819,2021-05-05,148.5,6.911451782114586,up
2021-05-06,Vuna Coffee Rituals Sneaking Sustainability Into Steeping Solution Mahlkönig Re-Entering the Home Market with X54 Allround Grinder,sustainability x market rituals mahlknig home reentering allround vuna sneaking grinder steeping solution coffee,LABEL_1,0.8817227482795715,NEGATIVE,0.9939603805541992,neutral,0.8925749063491821,2021-05-06,153.5,3.367003367003374,neutral
2021-05-07,Hawaii Coffee Association Annual Conference to Tackle Leaf Rust in June,annual leaf association hawaii rust june coffee conference tackle,LABEL_1,0.9363825917243958,NEGATIVE,0.9938848614692688,neutral,0.8992387652397156,2021-05-07,152.3000030517578,-0.7817569695388826,neutral
2021-05-10,Certain Feelings Channels Happy with New Indianapolis Roastery and Bar Inclusive Design for Economic Empowerment at New DRC Coffee Facility,economic design happy drc empowerment channels certain roastery bar feelings new indianapolis inclusive coffee facility,LABEL_1,0.5717506408691406,POSITIVE,0.999180018901825,neutral,0.8738287091255188,2021-05-10,147.60000610351562,-3.086012379556513,neutral
2021-05-11,"La Coffee Expo 2021 se dirige a Nueva Orleans del 30 de septiembre al 3 de octubre de 2021 Dutch Master Roasters Makes Its Launch with 15-Kilo Commercial Roaster Bellwether, Sustainable Harvest and Heifer Unveil Verified Living Income Model One Strong Cup of Coffee Before Exercise May Increase Fat Burning, Study Shows",kilo roasters commercial sustainable living dirige cup de study roaster orleans master makes unveil increase coffee model income al launch del one se septiembre bellwether nueva may expo la burning octubre dutch harvest heifer fat exercise verified strong shows,LABEL_1,0.7643200755119324,POSITIVE,0.9937487840652466,neutral,0.79880291223526,2021-05-11,147.89999389648438,0.20324375376947756,neutral
2021-05-12,"SCA USA Chapter Introduces 12 New Committee Members for 2021-23 Hinterland Empire Plants its Flag in Portland, and All Are Welcome Valor Coffee Boldly Opens New Roastery and HQ North of Atlanta",flag members atlanta usa valor welcome empire chapter coffee committee hinterland portland opens plants sca boldly introduces roastery new north hq,LABEL_2,0.779834508895874,POSITIVE,0.9989863038063049,neutral,0.8299685120582581,2021-05-12,145.75,-1.453680855449635,neutral
2021-05-13,"Instant Coffee Recalled for Containing Prozac Drug, Other Risky Substances Broad Porch Coffee Offers an Open House in the Shenandoah Valley",prozac house risky offers containing instant shenandoah drug broad porch valley recalled substances open coffee,LABEL_1,0.5074686408042908,NEGATIVE,0.993635892868042,neutral,0.9265927076339722,2021-05-13,145.64999389648438,-0.06861482230917648,neutral
2021-05-14,Dalla Corte Adds a Big One: The Zero Heads to US Market,zero one market adds heads corte us big dalla,LABEL_1,0.8228911757469177,NEGATIVE,0.9949457049369812,neutral,0.7297738194465637,2021-05-14,144.25,-0.961204225988066,neutral
2021-05-17,"Hario Launches a Flurry of Pourover Products with Barista Collaborations Oatly to Award Coffee Sustainability Grants, Applications Now Open USDA Identifies Taiwan as Major US Coffee Export Market",export us oatly launches major coffee hario grants flurry products collaborations market open taiwan applications pourover sustainability barista award usda identifies,LABEL_1,0.7809159159660339,NEGATIVE,0.5700647830963135,neutral,0.7172768115997314,2021-05-17,145.0,0.5199306759098743,neutral
2021-05-18,"Little Lunch Coffee Goes Big on Aussie Culture in Los Angeles Aprende a preparar un cappuccino en casa como un barista profesional Four Lots Score 90+ Heading Into 2021 Nicaragua Cup of Excellence Auction Entering New Phase, Rainforest Alliance Appoints Santiago Gowland CEO",excellence lots gowland goes score profesional aussie phase appoints santiago cup entering big coffee casa como aprende cappuccino los nicaragua preparar angeles heading four lunch barista rainforest alliance new un culture en auction ceo little,LABEL_1,0.6728188991546631,POSITIVE,0.6764014959335327,neutral,0.8637164235115051,2021-05-18,151.8000030517578,4.689657277074355,up
2021-05-19,Weber Workshops Unlocks The Key Grinder Coffee Trust/Cocomiel Founder Bill Fishbein is Still Shaking Up the Coffee Trade,workshops fishbein weber shaking trustcocomiel bill trade key coffee grinder founder still unlocks,LABEL_1,0.6812610626220703,POSITIVE,0.7475414276123047,neutral,0.834602415561676,2021-05-19,150.9499969482422,-0.559951308581863,neutral
2021-05-20,2021 Specialty Coffee Consumption Trends Outlined in New NCA/SCA Report Perc Coffee Brightens More of Atlanta with Third Coffee Shop Chicago Subscription Startup Boomerang Coffee Wants to Return Again and Again,startup perc outlined report atlanta ncasca boomerang trends consumption coffee wants chicago shop third brightens specialty subscription new return,LABEL_1,0.5609063506126404,NEGATIVE,0.9885739088058472,neutral,0.7996200919151306,2021-05-20,150.9499969482422,0.0,neutral
2021-05-21,EPA Grants Emergency Exemption for Coffee Leaf Rust Fungicide in Hawaii The XBar Espresso Maker is Pressurized by CO2 Cartridge or Bike Pump,fungicide grants espresso pump leaf epa emergency rust hawaii xbar cartridge co bike coffee pressurized exemption maker,LABEL_1,0.821425199508667,NEGATIVE,0.9857279658317566,neutral,0.8230807781219482,2021-05-21,150.10000610351562,-0.5630943106398445,neutral
2021-05-24,Presta Coffee Roasters Pulls Into Former Gas Station in Tucson,gas presta roasters tucson former pulls coffee station,LABEL_1,0.9070274233818054,NEGATIVE,0.9828522801399231,neutral,0.9076042175292969,2021-05-24,149.0,-0.7328488066529526,neutral
2021-05-25,SCA To Host Second Coffee Retail Summit in June Coma Coffee is Wide Awake with Expanded Bar and Kitchen Outside St. Louis,kitchen st retail wide summit expanded outside coma sca june awake bar host louis coffee second,LABEL_1,0.8684630393981934,POSITIVE,0.9913792610168457,neutral,0.6358548402786255,2021-05-25,150.5,1.0067114093959662,neutral
2021-05-26,"Probat to Raise Prices by 4.5% as Cost of Steel Soars La escena del café de especialidad en Buenos Aires Sleeping Bird Coffee Lands at Permanent Shop in Wilmington, Delaware From Gotham Comes Frolicsome New Brand Little Cat Coffee",caf prices permanent buenos especialidad lands de steel probat soars comes cost bird wilmington frolicsome coffee raise cat sleeping del escena gotham delaware shop la brand new aires en little,LABEL_1,0.8790326118469238,NEGATIVE,0.8409557342529297,neutral,0.7873817086219788,2021-05-26,155.6999969482422,3.4551474739150656,neutral
2021-05-27,Sarada Krishnan Named Executive Director of International Womens Coffee Alliance Texas A&M Coffee Center Launches 12th Man Coffee Line Coffee Bean & Tea Leaf Names Former Applebee’s COO President of Americas Illinois Startup Jaguar Coffee Offers a Celebratory Connection to Michoacán,startup director man coo launches applebees texas krishnan executive jaguar line leaf womens connection coffee tea president michoacn sarada named th offers americas illinois celebratory international former alliance center names bean,LABEL_1,0.8609175086021423,POSITIVE,0.6410620808601379,neutral,0.9142686724662781,2021-05-27,155.35000610351562,-0.22478538958669025,neutral
2021-05-28,"Column 15 Explores the Sweet Science of Nitro in Williamsburg, VA People in DRC Coffee Lands Need Help as Hundreds of Thousands Flee Volcano",williamsburg sweet nitro drc help flee people science va thousands column explores hundreds coffee lands volcano need,LABEL_1,0.7679123878479004,POSITIVE,0.8659409284591675,neutral,0.8848968744277954,2021-05-28,162.35000610351562,4.505954119715727,up
2021-06-01,Frankly Coffee Gets Right to the Point in Colorado Springs Green Means Go for Greenstreet Coffee’s Newest Shop in West Philly,philly colorado point gets greenstreet right coffees frankly means shop west go green newest coffee springs,LABEL_2,0.5182459354400635,POSITIVE,0.97078537940979,neutral,0.8740466237068176,2021-06-01,161.0500030517578,-0.8007409934613241,neutral
2021-06-02,"Maverick Coffee Trading Launches in The Netherlands 2021 Ethiopia Cup of Excellence Ends with Five 90+ Coffees, Auction Forthcoming Abanico Coffee Roasters is Right at Home in The Mission ‘Customer-Workers’ Are People, Too: New Research Explores the Evolving ‘Third Place’",excellence roasters customerworkers people trading ends explores launches cup ethiopia right coffees netherlands mission abanico coffee home forthcoming research five place third evolving maverick new auction,LABEL_1,0.7955302596092224,POSITIVE,0.9803572297096252,neutral,0.8781624436378479,2021-06-02,161.14999389648438,0.06208683193531517,neutral
2021-06-03,"Coffee Doesn’t Help Sleep-Deprived Brains with More Complex Tasks, Research Finds Fairtrade International Unveils Global Resources for Climate Adaptation in Coffee Corter Coffee Roasters Courts More Customers with Colorado Springs Opening",doesnt colorado roasters fairtrade brains help unveils customers tasks coffee sleepdeprived springs adaptation corter complex research finds resources global climate courts international opening,LABEL_1,0.6798571944236755,NEGATIVE,0.9437592625617981,neutral,0.8699408173561096,2021-06-03,157.60000610351562,-2.2029090458725697,neutral
2021-06-04,"Pittsburgh-Area Roasters Unite for Be The Bridge, One Coffee to Benefit Community",benefit roasters one pittsburgharea bridge unite community coffee,LABEL_1,0.6140446066856384,POSITIVE,0.9908834099769592,neutral,0.9204421639442444,2021-06-04,161.64999389648438,2.5697891092139935,neutral
2021-06-07,Colombia Cup of Excellence Auction Breaks All-Time Average High at $30+/lb Typhoon’s New Hybrid Roasting Machines Moving Towards US Landfall,excellence hybrid typhoons colombia towards alltime average breaks moving landfall roasting us high new lb auction machines cup,LABEL_1,0.599646806716919,POSITIVE,0.9904593229293823,neutral,0.6609549522399902,2021-06-07,160.14999389648438,-0.9279307495430822,neutral
2021-06-08,"New Kopi Deva Grinder Offers Home Users Variable Speed Without a Cord La primera competencia de baristas en Baja: una arena de talentos y oportunidades At Aquiares in Costa Rica, a Model for Carbon Negativity through Agroforestry",without talentos variable una carbon oportunidades cord de baja negativity costa deva grinder agroforestry model baristas home primera rica la offers arena competencia aquiares kopi new en speed users,LABEL_1,0.7991101145744324,NEGATIVE,0.9787286520004272,neutral,0.7708721160888672,2021-06-08,157.6999969482422,-1.529813950430614,neutral
2021-06-09,"12th Annual Grounds for Health Auction Underway with 23 High-End Coffees Daysol Coffee Lab Brightens the Coffee Landscape in Birmingham, Alabama Inaugural Costa Rica Exclusive Coffees Private Auction Coming June 24 SCA Launches 2021 Certified Commercial Equipment Program",commercial annual landscape coming inaugural launches birmingham certified lab private coffees program costa equipment grounds coffee health june exclusive rica th highend underway daysol alabama brightens sca auction,LABEL_1,0.7676382660865784,NEGATIVE,0.5260294675827026,neutral,0.6092396378517151,2021-06-09,157.1999969482422,-0.31705771063781363,neutral
2021-06-10,"Wee Bean Coffee Takes Big Step with Maryland Roastery Cafe BLK & Bold Inks NBA Deal, Releases The Warm Up",warm big maryland takes releases bold blk nba roastery step cafe bean inks deal coffee wee,LABEL_1,0.8090999722480774,POSITIVE,0.9994316697120667,neutral,0.9014607667922974,2021-06-10,158.6999969482422,0.9541984918065127,neutral
2021-06-11,"For Cold Brew, the Osma Pro Goes Further with the Flow An Open Letter to U.S. Coffee Industry on Racism: One Year Later",later flow one osma cold industry racism year pro us goes letter coffee open brew,LABEL_1,0.8851581811904907,NEGATIVE,0.9898086786270142,neutral,0.8836271166801453,2021-06-11,157.4499969482422,-0.7876496685804368,neutral
